1134172,-5.13715,84.7092,-95.0501,
1134187,-5.12823,84.7149,-95.041,
1134203,-5.09695,84.7617,-95.0144,
1134203,-5.09695,84.7617,-95.0144,
1134217,-5.06177,84.8298,-94.9896,
1134232,-5.04156,84.8872,-94.9829,
1134232,-5.04156,84.8872,-94.9829,
1134247,-5.02814,84.9302,-94.9833,
1134263,-4.98409,84.9832,-94.9449,
1134277,-4.92801,85.0303,-94.8844,
1134277,-4.92801,85.0303,-94.8844,
1134292,-4.89789,85.0446,-94.8468,
1134307,-4.8896,85.0439,-94.8344,
1134307,-4.8896,85.0439,-94.8344,
1134323,-4.88495,85.0486,-94.8296,
1134337,-4.9106,85.0271,-94.857,
1134337,-4.9106,85.0271,-94.857,
1134352,-4.9529,84.985,-94.8992,
1134367,-4.97633,84.9557,-94.9203,
1134367,-4.97633,84.9557,-94.9203,
1134383,-4.98524,84.9442,-94.9288,
1134397,-5.01627,84.9223,-94.9635,
1134397,-5.01627,84.9223,-94.9635,
1134412,-5.07195,84.8782,-95.0238,
1134427,-5.13852,84.8138,-95.0906,
1134427,-5.13852,84.8138,-95.0906,
1134443,-5.20778,84.7346,-95.1546,
1134457,-5.29018,84.6349,-95.2295,
1134457,-5.29018,84.6349,-95.2295,
1134472,-5.39389,84.515,-95.3267,
1134487,-5.51042,84.3889,-95.4388,
1134487,-5.51042,84.3889,-95.4388,
1134503,-5.63965,84.2519,-95.5641,
1134517,-5.7977,84.0865,-95.7184,
1134517,-5.7977,84.0865,-95.7184,
1134532,-5.94482,83.9395,-95.8641,
1134547,-6.06245,83.8259,-95.9812,
1134547,-6.06245,83.8259,-95.9812,
1134563,-6.18187,83.708,-96.0985,
1134577,-6.3046,83.5815,-96.217,
1134592,-6.41484,83.4637,-96.3221,
1134592,-6.41484,83.4637,-96.3221,
1134607,-6.49619,83.3711,-96.3977,
1134607,-6.49619,83.3711,-96.3977,
1134623,-6.56461,83.2838,-96.4579,
1134638,-6.61748,83.2056,-96.5005,
1134653,-6.67143,83.1263,-96.5445,
1134653,-6.67143,83.1263,-96.5445,
1134668,-6.71057,83.0664,-96.5758,
1134683,-6.74765,83.0189,-96.6079,
1134683,-6.74765,83.0189,-96.6079,
1134698,-6.77847,82.9848,-96.6355,
1134713,-6.80833,82.9502,-96.662,
1134713,-6.80833,82.9502,-96.662,
1134728,-6.82904,82.925,-96.6815,
1134743,-6.83488,82.9214,-96.6898,
1134743,-6.83488,82.9214,-96.6898,
1134758,-6.84566,82.92,-96.7046,
1134773,-6.86818,82.9056,-96.7294,
1134773,-6.86818,82.9056,-96.7294,
1134788,-6.89204,82.8806,-96.7527,
1134803,-6.90839,82.8557,-96.7666,
1134803,-6.90839,82.8557,-96.7666,
1134818,-6.93448,82.8238,-96.7905,
1134833,-6.96246,82.8012,-96.819,
1134833,-6.96246,82.8012,-96.819,
1134848,-6.99515,82.7818,-96.8543,
1134848,-6.99515,82.7818,-96.8543,
1134848,-6.99515,82.7818,-96.8543,
1134878,-7.05977,82.7218,-96.9187,
1134893,-7.07753,82.6912,-96.9313,
1134893,-7.07753,82.6912,-96.9313,
1134908,-7.09866,82.6618,-96.9478,
1134923,-7.12914,82.6261,-96.9741,
1134938,-7.16225,82.5799,-97.0016,
1134938,-7.16225,82.5799,-97.0016,
1134953,-7.18381,82.5476,-97.0198,
1134968,-7.20093,82.5374,-97.0397,
1134968,-7.20093,82.5374,-97.0397,
1134983,-7.21251,82.545,-97.0571,
1134998,-7.21445,82.5485,-97.06,
1134998,-7.21445,82.5485,-97.06,
1135013,-7.21454,82.5404,-97.0569,
1135028,-7.21349,82.534,-97.0536,
1135028,-7.21349,82.534,-97.0536,
1135028,-7.21349,82.534,-97.0536,
1135058,-7.24207,82.4853,-97.075,
1135058,-7.24207,82.4853,-97.075,
1135073,-7.26518,82.4476,-97.0933,
1135088,-7.27812,82.4336,-97.1057,
1135088,-7.27812,82.4336,-97.1057,
1135103,-7.30733,82.4116,-97.136,
1135118,-7.3553,82.3622,-97.1823,
1135118,-7.3553,82.3622,-97.1823,
1135133,-7.37985,82.3298,-97.2041,
1135148,-7.39073,82.3167,-97.2143,
1135148,-7.39073,82.3167,-97.2143,
1135163,-7.40538,82.3025,-97.2285,
1135178,-7.44244,82.2573,-97.2624,
1135178,-7.44244,82.2573,-97.2624,
1135193,-7.46228,82.2213,-97.2775,
1135208,-7.47321,82.1976,-97.2844,
1135208,-7.47321,82.1976,-97.2844,
1135223,-7.48332,82.1811,-97.2918,
1135238,-7.49751,82.1608,-97.3038,
1135253,-7.51947,82.1378,-97.3259,
1135253,-7.51947,82.1378,-97.3259,
1135268,-7.54318,82.1171,-97.3502,
1135283,-7.56715,82.0973,-97.3738,
1135283,-7.56715,82.0973,-97.3738,
1135298,-7.59415,82.0682,-97.3987,
1135313,-7.6133,82.0376,-97.4135,
1135313,-7.6133,82.0376,-97.4135,
1135328,-7.62553,82.0048,-97.419,
1135344,-7.65152,81.9605,-97.4388,
1135344,-7.65152,81.9605,-97.4388,
1135358,-7.69585,81.9182,-97.4822,
1135373,-7.74861,81.8819,-97.5377,
1135373,-7.74861,81.8819,-97.5377,
1135388,-7.78455,81.8532,-97.5743,
1135404,-7.80394,81.8272,-97.591,
1135404,-7.80394,81.8272,-97.591,
1135418,-7.81032,81.8088,-97.5928,
1135433,-7.81473,81.795,-97.5935,
1135433,-7.81473,81.795,-97.5935,
1135448,-7.81851,81.7796,-97.5933,
1135464,-7.82057,81.7682,-97.5932,
1135464,-7.82057,81.7682,-97.5932,
1135478,-7.83282,81.7505,-97.604,
1135493,-7.86241,81.7243,-97.6331,
1135493,-7.86241,81.7243,-97.6331,
1135508,-7.87729,81.7075,-97.6458,
1135524,-7.88129,81.6902,-97.6452,
1135538,-7.89478,81.664,-97.6544,
1135538,-7.89478,81.664,-97.6544,
1135553,-7.91653,81.6366,-97.6726,
1135553,-7.91653,81.6366,-97.6726,
1135568,-7.95082,81.5998,-97.7044,
1135584,-7.97287,81.5727,-97.7251,
1135598,-7.96822,81.5723,-97.7203,
1135598,-7.96822,81.5723,-97.7203,
1135613,-7.95558,81.5839,-97.7081,
1135628,-7.94945,81.5993,-97.7052,
1135628,-7.94945,81.5993,-97.7052,
1135644,-7.9404,81.6204,-97.7005,
1135658,-7.93549,81.6243,-97.696,
1135658,-7.93549,81.6243,-97.696,
1135673,-7.94801,81.599,-97.7042,
1135688,-7.97392,81.5638,-97.7258,
1135688,-7.97392,81.5638,-97.7258,
1135704,-7.99182,81.5448,-97.7424,
1135718,-8.00191,81.5354,-97.7527,
1135718,-8.00191,81.5354,-97.7527,
1135733,-8.00378,81.5258,-97.7523,
1135748,-8.0107,81.5072,-97.7558,
1135748,-8.0107,81.5072,-97.7558,
1135764,-8.0143,81.488,-97.7557,
1135779,-8.009,81.4621,-97.7445,
1135779,-8.009,81.4621,-97.7445,
1135794,-7.99783,81.4237,-97.7243,
1135809,-7.98956,81.3745,-97.704,
1135809,-7.98956,81.3745,-97.704,
1135809,-7.98956,81.3745,-97.704,
1135839,-8.06956,81.1949,-97.7563,
1135854,-8.14844,81.1011,-97.826,
1135854,-8.14844,81.1011,-97.826,
1135869,-8.23119,81.0251,-97.9042,
1135884,-8.30316,80.9552,-97.9728,
1135884,-8.30316,80.9552,-97.9728,
1135899,-8.35403,80.9048,-98.0223,
1135914,-8.39053,80.8937,-98.0641,
1135914,-8.39053,80.8937,-98.0641,
1135929,-8.43033,80.9058,-98.1142,
1135944,-8.47504,80.916,-98.1698,
1135944,-8.47504,80.916,-98.1698,
1135959,-8.50888,80.9082,-98.2085,
1135974,-8.51857,80.894,-98.2151,
1135974,-8.51857,80.894,-98.2151,
1135989,-8.52005,80.8744,-98.2101,
1136004,-8.52036,80.8634,-98.2072,
1136004,-8.52036,80.8634,-98.2072,
1136019,-8.52522,80.8609,-98.2132,
1136034,-8.51711,80.8834,-98.2092,
1136034,-8.51711,80.8834,-98.2092,
1136049,-8.49956,80.9083,-98.1951,
1136064,-8.46504,80.902,-98.1552,
1136064,-8.46504,80.902,-98.1552,
1136079,-8.40718,80.8737,-98.0861,
1136094,-8.33534,80.8677,-98.0061,
1136094,-8.33534,80.8677,-98.0061,
1136109,-8.27751,80.9058,-97.9479,
1136124,-8.26308,80.951,-97.9388,
1136124,-8.26308,80.951,-97.9388,
1136139,-8.26918,80.9705,-97.9495,
1136154,-8.28256,80.9473,-97.9631,
1136169,-8.29309,80.906,-97.9704,
1136169,-8.29309,80.906,-97.9704,
1136184,-8.29349,80.8955,-97.9711,
1136199,-8.29848,80.9145,-97.9833,
1136199,-8.29848,80.9145,-97.9833,
1136214,-8.30527,80.9467,-98.0001,
1136229,-8.32019,80.9666,-98.024,
1136229,-8.32019,80.9666,-98.024,
1136244,-8.33218,80.9747,-98.0418,
1136259,-8.32344,80.9935,-98.038,
1136259,-8.32344,80.9935,-98.038,
1136274,-8.3107,81.0175,-98.0318,
1136289,-8.31947,81.0276,-98.0474,
1136289,-8.31947,81.0276,-98.0474,
1136304,-8.3559,81.023,-98.0909,
1136319,-8.38898,81.0201,-98.1297,
1136334,-8.40643,81.015,-98.1501,
1136334,-8.40643,81.015,-98.1501,
1136349,-8.41942,80.9975,-98.1624,
1136349,-8.41942,80.9975,-98.1624,
1136364,-8.43315,80.9806,-98.1748,
1136379,-8.43752,80.9871,-98.1812,
1136379,-8.43752,80.9871,-98.1812,
1136379,-8.43752,80.9871,-98.1812,
1136409,-8.41949,81.022,-98.1728,
1136424,-8.41481,81.0241,-98.1697,
1136424,-8.41481,81.0241,-98.1697,
1136439,-8.42879,81.0184,-98.1861,
1136454,-8.4505,81.0191,-98.2134,
1136454,-8.4505,81.0191,-98.2134,
1136469,-8.49463,80.9943,-98.2617,
1136485,-8.55583,80.9378,-98.3226,
1136485,-8.55583,80.9378,-98.3226,
1136499,-8.60831,80.8855,-98.3738,
1136514,-8.63341,80.8601,-98.398,
1136514,-8.63341,80.8601,-98.398,
1136529,-8.65314,80.8365,-98.4163,
1136545,-8.66542,80.825,-98.4296,
1136545,-8.66542,80.825,-98.4296,
1136559,-8.65596,80.8462,-98.4256,
1136574,-8.642,80.8806,-98.4199,
1136574,-8.642,80.8806,-98.4199,
1136589,-8.6373,80.9175,-98.4248,
1136605,-8.64369,80.9461,-98.4409,
1136605,-8.64369,80.9461,-98.4409,
1136619,-8.65448,80.957,-98.4589,
1136634,-8.64734,80.9704,-98.4557,
1136649,-8.6284,80.9884,-98.4386,
1136649,-8.6284,80.9884,-98.4386,
1136665,-8.6125,81.008,-98.4251,
1136679,-8.60683,81.0264,-98.4236,
1136679,-8.60683,81.0264,-98.4236,
1136694,-8.59988,81.0433,-98.4202,
1136709,-8.59309,81.0499,-98.4153,
1136709,-8.59309,81.0499,-98.4153,
1136725,-8.57106,81.0627,-98.3938,
1136739,-8.55269,81.0731,-98.376,
1136739,-8.55269,81.0731,-98.376,
1136754,-8.53807,81.0826,-98.3623,
1136769,-8.52377,81.0894,-98.3483,
1136769,-8.52377,81.0894,-98.3483,
1136785,-8.50304,81.1063,-98.329,
1136799,-8.48993,81.1177,-98.3185,
1136814,-8.47232,81.1304,-98.3038,
1136814,-8.47232,81.1304,-98.3038,
1136829,-8.46855,81.1376,-98.3048,
1136845,-8.4801,81.1528,-98.3251,
1136845,-8.4801,81.1528,-98.3251,
1136859,-8.51074,81.1643,-98.3669,
1136874,-8.5623,81.1426,-98.4272,
1136874,-8.5623,81.1426,-98.4272,
1136889,-8.63359,81.0812,-98.5022,
1136905,-8.69348,81.0201,-98.5621,
1136905,-8.69348,81.0201,-98.5621,
1136919,-8.74904,80.967,-98.6181,
1136935,-8.82091,80.8938,-98.689,
1136935,-8.82091,80.8938,-98.689,
1136950,-8.91971,80.7873,-98.7848,
1136965,-9.02475,80.6807,-98.8876,
1136965,-9.02475,80.6807,-98.8876,
1136980,-9.13168,80.5938,-98.9965,
1136980,-9.13168,80.5938,-98.9965,
1136980,-9.13168,80.5938,-98.9965,
1137010,-9.32919,80.4526,-99.2027,
1137025,-9.40761,80.3836,-99.2814,
1137025,-9.40761,80.3836,-99.2814,
1137040,-9.4964,80.3008,-99.3692,
1137055,-9.57753,80.2307,-99.4508,
1137055,-9.57753,80.2307,-99.4508,
1137070,-9.66635,80.154,-99.5398,
1137085,-9.77901,80.049,-99.6512,
1137085,-9.77901,80.049,-99.6512,
1137100,-9.89519,79.9406,-99.7662,
1137115,-9.98363,79.8662,-99.8553,
1137130,-10.0319,79.8368,-99.9065,
1137130,-10.0319,79.8368,-99.9065,
1137145,-10.0916,79.7789,-99.9624,
1137160,-10.1551,79.7043,-100.017,
1137160,-10.1551,79.7043,-100.017,
1137175,-10.2037,79.6484,-100.057,
1137190,-10.2299,79.6292,-100.083,
1137190,-10.2299,79.6292,-100.083,
1137205,-10.2299,79.6477,-100.088,
1137220,-10.2188,79.6812,-100.086,
1137220,-10.2188,79.6812,-100.086,
1137235,-10.199,79.7251,-100.081,
1137250,-10.1819,79.7585,-100.075,
1137250,-10.1819,79.7585,-100.075,
1137265,-10.2006,79.742,-100.094,
1137280,-10.2516,79.6875,-100.14,
1137295,-10.3118,79.6315,-100.203,
1137295,-10.3118,79.6315,-100.203,
1137310,-10.3899,79.5646,-100.29,
1137325,-10.4765,79.4853,-100.384,
1137325,-10.4765,79.4853,-100.384,
1137340,-10.5318,79.4296,-100.438,
1137355,-10.5599,79.3963,-100.458,
1137355,-10.5599,79.3963,-100.458,
1137370,-10.576,79.3758,-100.469,
1137385,-10.6092,79.3385,-100.497,
1137385,-10.6092,79.3385,-100.497,
1137400,-10.6514,79.2973,-100.54,
1137415,-10.6742,79.2852,-100.574,
1137415,-10.6742,79.2852,-100.574,
1137430,-10.6778,79.2966,-100.598,
1137445,-10.7031,79.2792,-100.636,
1137445,-10.7031,79.2792,-100.636,
1137460,-10.7503,79.2319,-100.684,
1137475,-10.7848,79.1947,-100.713,
1137475,-10.7848,79.1947,-100.713,
1137490,-10.7826,79.1965,-100.71,
1137505,-10.7644,79.2159,-100.694,
1137505,-10.7644,79.2159,-100.694,
1137520,-10.7558,79.2254,-100.688,
1137535,-10.742,79.2404,-100.677,
1137535,-10.742,79.2404,-100.677,
1137550,-10.7169,79.2684,-100.658,
1137565,-10.6976,79.2897,-100.643,
1137580,-10.6839,79.3038,-100.631,
1137580,-10.6839,79.3038,-100.631,
1137595,-10.671,79.3157,-100.616,
1137610,-10.6419,79.3425,-100.583,
1137610,-10.6419,79.3425,-100.583,
1137625,-10.6072,79.3749,-100.544,
1137640,-10.5953,79.3842,-100.528,
1137640,-10.5953,79.3842,-100.528,
1137655,-10.6005,79.3758,-100.528,
1137670,-10.584,79.3903,-100.509,
1137670,-10.584,79.3903,-100.509,
1137686,-10.5632,79.4103,-100.487,
1137700,-10.5632,79.4098,-100.486,
1137700,-10.5632,79.4098,-100.486,
1137715,-10.5664,79.4077,-100.491,
1137730,-10.5414,79.4354,-100.471,
1137730,-10.5414,79.4354,-100.471,
1137746,-10.5145,79.4655,-100.449,
1137760,-10.5094,79.4701,-100.443,
1137775,-10.5151,79.4616,-100.445,
1137775,-10.5151,79.4616,-100.445,
1137790,-10.5124,79.463,-100.441,
1137806,-10.4942,79.4811,-100.422,
1137806,-10.4942,79.4811,-100.422,
1137820,-10.4834,79.4911,-100.41,
1137835,-10.4937,79.4785,-100.417,
1137835,-10.4937,79.4785,-100.417,
1137850,-10.5148,79.4564,-100.437,
1137866,-10.5467,79.4255,-100.47,
1137866,-10.5467,79.4255,-100.47,
1137880,-10.5787,79.3941,-100.502,
1137895,-10.5894,79.3822,-100.511,
1137895,-10.5894,79.3822,-100.511,
1137910,-10.5894,79.3787,-100.506,
1137926,-10.5983,79.3655,-100.51,
1137926,-10.5983,79.3655,-100.51,
1137940,-10.6112,79.347,-100.517,
1137955,-10.6174,79.3371,-100.518,
1137955,-10.6174,79.3371,-100.518,
1137970,-10.6151,79.3386,-100.515,
1137986,-10.6273,79.3274,-100.529,
1137986,-10.6273,79.3274,-100.529,
1138000,-10.6538,79.3019,-100.557,
1138015,-10.6649,79.2901,-100.567,
1138015,-10.6649,79.2901,-100.567,
1138030,-10.6551,79.2969,-100.554,
1138046,-10.6343,79.312,-100.528,
1138061,-10.619,79.3233,-100.509,
1138061,-10.619,79.3233,-100.509,
1138076,-10.6089,79.3353,-100.502,
1138091,-10.5978,79.3486,-100.493,
1138091,-10.5978,79.3486,-100.493,
1138106,-10.598,79.3467,-100.492,
1138121,-10.6068,79.3354,-100.499,
1138121,-10.6068,79.3354,-100.499,
1138136,-10.6172,79.3259,-100.51,
1138151,-10.6265,79.3201,-100.523,
1138151,-10.6265,79.3201,-100.523,
1138166,-10.6268,79.3194,-100.523,
1138181,-10.6206,79.3206,-100.513,
1138181,-10.6206,79.3206,-100.513,
1138196,-10.5972,79.3383,-100.484,
1138211,-10.5859,79.3468,-100.471,
1138211,-10.5859,79.3468,-100.471,
1138226,-10.5772,79.3553,-100.462,
1138241,-10.5564,79.3745,-100.441,
1138241,-10.5564,79.3745,-100.441,
1138256,-10.5435,79.3866,-100.427,
1138271,-10.5515,79.3806,-100.437,
1138271,-10.5515,79.3806,-100.437,
1138286,-10.5597,79.3729,-100.446,
1138301,-10.5579,79.3737,-100.444,
1138301,-10.5579,79.3737,-100.444,
1138316,-10.5532,79.3775,-100.439,
1138331,-10.561,79.3724,-100.449,
1138331,-10.561,79.3724,-100.449,
1138346,-10.5679,79.3713,-100.46,
1138361,-10.563,79.3777,-100.457,
1138361,-10.563,79.3777,-100.457,
1138376,-10.5518,79.3842,-100.442,
1138391,-10.5401,79.3922,-100.427,
1138406,-10.5246,79.4083,-100.412,
1138406,-10.5246,79.4083,-100.412,
1138421,-10.5074,79.4292,-100.398,
1138436,-10.4995,79.4393,-100.392,
1138436,-10.4995,79.4393,-100.392,
1138451,-10.4834,79.4545,-100.376,
1138466,-10.4676,79.4711,-100.361,
1138466,-10.4676,79.4711,-100.361,
1138481,-10.4447,79.4961,-100.34,
1138496,-10.4338,79.5068,-100.329,
1138496,-10.4338,79.5068,-100.329,
1138511,-10.4339,79.5048,-100.328,
1138526,-10.4309,79.5078,-100.325,
1138526,-10.4309,79.5078,-100.325,
1138541,-10.4216,79.5158,-100.314,
1138556,-10.405,79.5289,-100.295,
1138556,-10.405,79.5289,-100.295,
1138571,-10.3956,79.5381,-100.286,
1138586,-10.3972,79.5417,-100.293,
1138586,-10.3972,79.5417,-100.293,
1138601,-10.4302,79.5162,-100.332,
1138616,-10.4792,79.4694,-100.382,
1138616,-10.4792,79.4694,-100.382,
1138631,-10.5145,79.4295,-100.412,
1138646,-10.5375,79.3979,-100.427,
1138646,-10.5375,79.3979,-100.427,
1138661,-10.5461,79.3828,-100.43,
1138676,-10.5631,79.3679,-100.449,
1138676,-10.5631,79.3679,-100.449,
1138691,-10.5626,79.3805,-100.46,
1138706,-10.5714,79.3846,-100.482,
1138721,-10.5933,79.3684,-100.51,
1138721,-10.5933,79.3684,-100.51,
1138736,-10.6011,79.3593,-100.516,
1138736,-10.6011,79.3512,-100.52,
1138751,-10.6069,79.3512,-100.52,
1138766,-10.6068,79.3501,-100.518,
1138766,-10.6068,79.3501,-100.518,
1138781,-10.6147,79.3416,-100.525,
1138796,-10.6425,79.3132,-100.552,
1138811,-10.6638,79.292,-100.573,
1138811,-10.6638,79.292,-100.573,
1138827,-10.6734,79.2834,-100.584,
1138841,-10.6675,79.2899,-100.579,
1138841,-10.6675,79.2899,-100.579,
1138856,-10.6576,79.2996,-100.569,
1138871,-10.6532,79.3053,-100.565,
1138871,-10.6532,79.3053,-100.565,
1138887,-10.6644,79.296,-100.579,
1138901,-10.6845,79.275,-100.598,
1138901,-10.6845,79.275,-100.598,
1138916,-10.7083,79.2457,-100.616,
1138931,-10.7197,79.2276,-100.621,
1138931,-10.7197,79.2276,-100.621,
1138947,-10.726,79.2146,-100.621,
1138961,-10.735,79.2008,-100.625,
1138961,-10.735,79.2008,-100.625,
1138976,-10.7446,79.1899,-100.634,
1138991,-10.7555,79.1799,-100.646,
1138991,-10.7555,79.1799,-100.646,
1139007,-10.7661,79.1697,-100.657,
1139021,-10.7609,79.1742,-100.652,
1139021,-10.7609,79.1742,-100.652,
1139036,-10.7513,79.1831,-100.641,
1139036,-10.7513,79.1831,-100.641,
1139036,-10.7513,79.1831,-100.641,
1139067,-10.7672,79.1659,-100.657,
1139081,-10.7876,79.1444,-100.676,
1139096,-10.8077,79.1216,-100.693,
1139096,-10.8077,79.1216,-100.693,
1139111,-10.8204,79.1019,-100.7,
1139127,-10.8227,79.0922,-100.697,
1139127,-10.8227,79.0922,-100.697,
1139141,-10.8055,79.1029,-100.677,
1139156,-10.7864,79.1077,-100.651,
1139156,-10.7864,79.1077,-100.651,
1139171,-10.7715,79.1014,-100.626,
1139187,-10.7597,79.0993,-100.608,
1139187,-10.7597,79.0993,-100.608,
1139202,-10.7433,79.1147,-100.592,
1139217,-10.7145,79.1474,-100.567,
1139217,-10.7145,79.1474,-100.567,
1139232,-10.691,79.1674,-100.542,
1139247,-10.6825,79.1655,-100.527,
1139247,-10.6825,79.1655,-100.527,
1139262,-10.6795,79.155,-100.517,
1139277,-10.6899,79.1337,-100.522,
1139277,-10.6899,79.1337,-100.522,
