10.2565,0.0791294
20.3806,0.131221
30.5234,0.185575
40.697,-0.256409
50.8161,-0.331022
60.9124,-0.40926
71.1033,-0.442347
81.214,-0.427958
91.2893,-0.413068
101.404,-0.422435
111.48,0.478062
121.548,0.543925
131.649,0.636734
141.728,0.768209
151.797,0.900479
161.913,1.06532
171.988,1.2214
182.057,1.37797
192.18,1.4639
202.256,1.44561
212.324,1.42818
222.435,1.36657
232.511,1.32705
242.579,1.29178
252.69,1.28205
262.765,1.28144
272.833,1.28327
282.94,1.29662
293.016,1.34171
303.101,1.38816
313.206,1.44236
323.284,1.4788
333.354,1.51591
343.465,1.54709
353.54,1.60811
363.609,1.66314
373.717,1.71869
383.793,1.74715
393.861,1.77647
403.972,1.78175
414.05,1.81698
424.119,1.88631
434.219,1.95478
444.295,2.01627
454.364,2.0718
464.474,2.12698
474.549,2.21919
484.619,2.3357
494.728,2.4521
504.804,2.54699
514.873,2.60352
524.979,2.66209
535.057,2.7119
545.127,2.79604
555.235,2.88097
565.364,3.01532
575.439,3.16008
585.549,3.30465
595.626,3.41692
605.694,3.48183
615.8,3.55018
625.879,3.59422
635.949,3.63731
646.065,3.6869
656.151,3.76921
666.22,3.89264
676.335,4.01617
686.413,4.1273
696.481,4.1967
706.588,4.27305
716.665,4.32332
726.733,4.39409
736.84,4.47494
746.916,4.58401
756.985,4.71385
767.079,4.84441
777.161,4.98931
787.23,5.13485
797.337,5.28068
807.413,5.44249
817.481,5.61108
827.587,5.78044
837.667,5.95604
847.735,6.13006
857.844,6.30451
867.92,6.48706
877.988,6.67014
888.085,6.84834
898.166,7.02704
908.234,7.19946
918.342,7.37284
928.416,7.5518
938.485,7.75848
948.578,7.95075
958.654,8.14935
968.722,8.3377
978.817,8.52354
988.892,8.70974
998.961,8.93942
1009.07,9.24075
1019.14,9.54244
1029.22,9.90002
1039.31,10.2428
1049.39,10.5858
1059.46,10.9123
1069.56,11.2522
1079.63,11.5923
1089.7,11.9383
1099.8,12.2556
