4.34202,-1.8,0.125115
8.79779,-3.6,0.125115
13.0428,-5.4,0.125115
17.3813,-7.2,2.53528
21.6569,-9,4.91819
25.8696,-10.8,7.26077
30.2356,-12.6,9.67286
34.7384,-14.4,11.4972
39.2571,-16.2,13.2951
43.5832,-18,15.0784
47.8061,-19.8,16.8104
52.0176,-21.6,18.539
56.2321,-23.4,20.2685
60.4504,-25.2,21.9994
64.6635,-27,23.6959
68.882,-28.8,25.3947
73.0957,-30.6,27.0917
77.3156,-32.4,28.7897
81.5268,-34.2,30.5969
85.7395,-36,32.4038
89.9578,-37.8,34.2124
94.1718,-39.6,36.0464
98.3901,-41.4,37.8824
102.603,-43.2,39.7158
106.82,-45,41.5506
111.031,-46.8,43.2138
115.249,-48.6,44.8806
119.466,-50.4,46.5471
123.679,-52.2,48.2797
127.898,-54,50.0151
132.152,-55.8,51.7655
136.366,-57.6,53.501
140.585,-59.4,55.6402
144.798,-61.2,57.7788
149.015,-63,59.9188
153.228,-64.8,61.6544
157.444,-66.6,63.3916
161.657,-68.4,65.1271
165.869,-70.2,66.8626
170.087,-72,68.6194
174.301,-73.8,70.3746
178.52,-75.6,72.1319
182.734,-77.4,74.0506
186.95,-79.2,75.9707
191.162,-81,77.8881
195.376,-82.8,79.8068
199.593,-84.6,81.7027
203.805,-86.4,83.596
208.022,-88.2,85.4912
212.232,-90,87.3837
216.449,-91.8,89.1971
220.667,-93.6,91.0112
224.879,-95.4,92.8229
229.096,-97.2,94.5347
233.334,-99,96.2555
237.552,-100.8,97.968
241.762,-102.6,99.8206
245.974,-104.4,101.674
250.189,-106.2,103.529
254.4,-108,105.381
258.615,-109.8,107.24
262.827,-111.6,109.097
267.042,-113.4,110.955
271.252,-115.2,112.811
275.462,-117,114.636
279.677,-118.8,116.462
283.889,-120.6,118.287
288.104,-122.4,120.108
292.313,-124.2,121.925
296.525,-126,123.744
300.741,-127.8,125.565
304.953,-129.6,127.303
309.169,-131.4,129.043
313.382,-133.2,130.781
317.601,-135,132.409
321.811,-136.8,134.034
326.024,-138.6,135.659
330.239,-140.4,137.286
334.452,-142.2,138.789
338.667,-144,140.295
342.88,-145.8,141.798
347.095,-147.6,143.303
351.303,-149.4,145.298
355.514,-151.2,147.294
359.73,-153,149.293
363.942,-154.8,151.049
368.157,-156.6,152.806
372.368,-158.4,154.561
376.598,-160.2,156.32
380.927,-162,158.189
385.234,-163.8,160.054
389.46,-165.6,161.879
393.673,-167.4,163.583
397.892,-169.2,165.29
402.102,-171,166.994
406.314,-172.8,168.698
410.53,-174.6,170.674
414.749,-176.4,172.652
418.965,-178.2,174.629
423.177,-180,176.467
427.393,-181.8,178.307
431.602,-183.6,180.144
435.813,-185.4,181.982
440.028,-187.2,183.727
444.24,-189,185.471
448.456,-190.8,187.216
452.667,-192.6,189.006
456.882,-194.4,190.797
461.091,-196.2,192.586
465.303,-198,194.375
469.518,-199.8,196.206
473.73,-201.6,198.035
477.946,-203.4,199.866
482.156,-205.2,201.695
486.368,-207,203.485
490.585,-208.8,205.277
494.796,-210.6,207.067
499.011,-212.4,208.891
503.222,-214.2,210.714
507.437,-216,212.537
511.646,-217.8,214.359
515.862,-219.6,216.145
520.08,-221.4,217.932
524.291,-223.2,219.716
528.507,-225,221.472
532.748,-226.8,223.237
536.968,-228.6,224.994
541.179,-230.4,226.748
545.391,-232.2,228.531
549.61,-234,230.317
553.821,-235.8,232.101
558.038,-237.6,234.04
562.248,-239.4,235.977
566.46,-241.2,237.914
570.676,-243,239.854
574.889,-244.8,241.592
579.107,-246.6,243.331
583.319,-248.4,245.069
587.536,-250.2,246.809
591.747,-252,248.634
595.959,-253.8,250.46
600.175,-255.6,252.288
604.386,-257.4,254.11
