4.28473,-1.8,0.2307
8.79222,-3.6,0.2307
13.0433,-5.4,0.2307
17.2678,-7.2,0.758984
21.4855,-9,1.35795
25.6932,-10.8,1.96237
29.9053,-12.6,2.56963
34.1202,-14.4,4.63564
38.3306,-16.2,6.70469
42.5453,-18,8.7765
46.7634,-19.8,10.8495
51.0458,-21.6,12.9927
55.3789,-23.4,15.1716
59.6117,-25.2,17.3011
63.8346,-27,19.3594
68.0487,-28.8,21.4138
72.2615,-30.6,23.467
76.4712,-32.4,25.5194
80.6932,-34.2,27.5568
84.9073,-36,29.5902
89.1193,-37.8,31.6232
93.3329,-39.6,33.6575
97.5472,-41.4,35.6911
101.809,-43.2,37.7497
106.023,-45,39.7833
110.257,-46.8,41.6878
114.477,-48.6,43.5868
118.685,-50.4,45.4793
122.899,-52.2,47.1793
127.106,-54,48.8765
131.318,-55.8,50.5751
135.522,-57.6,52.271
139.735,-59.4,54.0321
143.957,-61.2,55.7973
148.169,-63,57.558
152.383,-64.8,59.2874
156.596,-66.6,61.0164
160.817,-68.4,62.7491
165.03,-70.2,64.4785
169.243,-72,66.2738
173.456,-73.8,68.0692
177.667,-75.6,69.863
181.887,-77.4,71.6617
186.098,-79.2,73.5213
190.317,-81,75.3845
194.528,-82.8,77.2442
198.801,-84.6,79.1151
203.051,-86.4,81.0281
207.264,-88.2,82.8993
211.481,-90,84.7715
215.724,-91.8,86.6338
219.942,-93.6,88.4844
224.161,-95.4,90.3366
228.372,-97.2,92.1847
232.591,-99,93.9806
236.805,-100.8,95.7743
241.021,-102.6,97.5692
245.232,-104.4,99.1662
249.445,-106.2,100.764
253.661,-108,102.363
257.873,-109.8,103.923
262.091,-111.6,105.485
266.303,-113.4,107.046
270.52,-115.2,108.607
274.729,-117,110.168
278.941,-118.8,111.73
283.158,-120.6,113.293
287.37,-122.4,114.855
291.587,-124.2,116.421
295.798,-126,117.985
300.053,-127.8,119.566
304.263,-129.6,121.153
308.472,-131.4,122.739
312.699,-133.2,124.334
316.938,-135,125.932
321.151,-136.8,127.732
325.355,-138.6,129.528
329.561,-140.4,131.324
333.772,-142.2,133.141
337.979,-144,134.955
342.191,-145.8,136.772
346.399,-147.6,138.587
350.661,-149.4,140.437
355.007,-151.2,142.33
359.237,-153,144.174
363.57,-154.8,146.061
367.789,-156.6,147.898
372.002,-158.4,149.733
376.212,-160.2,151.566
380.433,-162,153.309
384.648,-163.8,155.05
388.859,-165.6,156.789
393.072,-167.4,158.631
397.284,-169.2,160.472
401.503,-171,162.316
405.751,-172.8,164.173
409.968,-174.6,165.988
414.219,-176.4,167.819
418.434,-178.2,169.633
422.747,-180,171.444
426.964,-181.8,173.215
431.183,-183.6,174.987
435.393,-185.4,176.755
439.608,-187.2,178.511
443.828,-189,180.27
448.04,-190.8,182.025
452.255,-192.6,183.782
456.468,-194.4,185.58
460.686,-196.2,187.382
464.897,-198,189.179
469.112,-199.8,190.991
473.331,-201.6,192.806
477.548,-203.4,194.619
481.765,-205.2,196.432
485.978,-207,198.249
491.978,-208.8,200.83
496.318,-210.6,202.707
500.544,-212.4,204.53
504.754,-214.2,206.345
508.96,-216,208.158
513.176,-217.8,209.864
517.416,-219.6,211.58
521.631,-221.4,213.285
525.874,-223.2,214.987
530.092,-225,216.737
534.3,-226.8,218.468
538.511,-228.6,220.2
542.737,-230.4,221.99
546.965,-232.2,223.782
551.184,-234,225.57
555.394,-235.8,227.354
559.828,-237.6,229.272
564.051,-239.4,231.097
568.265,-241.2,232.92
572.482,-243,234.744
576.697,-244.8,236.533
580.917,-246.6,238.324
585.131,-248.4,240.112
589.346,-250.2,241.907
593.566,-252,243.704
597.779,-253.8,245.498
601.999,-255.6,247.293
606.213,-257.4,249.118
610.437,-259.2,250.948
614.683,-261,252.786
618.901,-262.8,254.627
623.123,-264.6,256.469
627.338,-266.4,258.308
631.555,-268.2,260.149
635.768,-270,261.977
639.982,-271.8,263.806
644.201,-273.6,265.637
650.032,-275.4,268.16
654.413,-277.2,270.043
658.71,-279,271.889
662.936,-280.8,273.704
667.15,-282.6,275.293
671.367,-284.4,276.883
675.578,-286.2,278.47
679.79,-288,280.225
684.005,-289.8,281.982
688.216,-291.6,283.736
692.432,-293.4,285.493
696.646,-295.2,287.309
700.864,-297,289.128
705.074,-298.8,290.943
709.324,-300.6,292.782
713.542,-302.4,294.607
717.761,-304.2,296.433
721.978,-306,298.258
726.192,-307.8,300.089
730.408,-309.6,301.921
734.618,-311.4,303.751
738.831,-313.2,305.6
743.048,-315,307.45
747.261,-316.8,309.299
751.478,-318.6,311.15
755.69,-320.4,313.003
759.904,-322.2,314.859
764.121,-324,316.716
768.334,-325.8,318.575
772.551,-327.6,320.435
776.764,-329.4,322.293
780.98,-331.2,324.153
785.191,-333,326.006
789.404,-334.8,327.861
793.685,-336.6,329.744
797.899,-338.4,331.612
802.115,-340.2,333.482
806.331,-342,335.35
810.589,-343.8,337.237
814.809,-345.6,339.099
819.022,-347.4,340.959
823.24,-349.2,342.819
827.453,-351,344.676
831.67,-352.8,346.546
835.887,-354.6,348.414
840.105,-356.4,350.279
844.316,-358.2,352.154
848.529,-360,354.018
852.747,-361.8,355.852
856.96,-363.6,357.579
861.177,-365.4,358.691
865.389,-367.2,357.792
869.601,-369,356.083
873.817,-370.8,354.218
878.03,-372.6,352.319
882.245,-374.4,350.403
886.458,-376.199,348.48
890.674,-377.999,346.564
894.885,-379.799,344.646
899.098,-381.599,342.727
903.315,-383.399,340.795
907.528,-385.199,338.865
