4.28405,-1.8,0.0559529
8.75509,-3.6,0.0559529
12.9879,-5.4,0.0559529
17.2047,-7.2,0.0559529
21.4224,-9,0.895249
25.6306,-10.8,1.7892
29.8444,-12.6,2.68464
34.0878,-14.4,3.58681
38.2986,-16.2,5.28454
42.512,-18,6.99162
46.7196,-19.8,8.69894
50.9337,-21.6,10.5652
55.1447,-23.4,12.4306
59.3601,-25.2,14.298
63.5692,-27,16.1629
67.7804,-28.8,18.0446
71.9969,-30.6,19.9287
76.209,-32.4,21.811
80.4245,-34.2,23.6616
84.6344,-36,25.5098
88.8471,-37.8,27.3593
93.0626,-39.6,29.2096
97.2756,-41.4,31.0118
101.491,-43.2,32.8154
105.702,-45,34.6167
109.918,-46.8,36.4205
114.132,-48.6,38.2425
118.344,-50.4,40.0638
122.56,-52.2,41.8869
126.771,-54,43.569
130.986,-55.8,45.2533
135.223,-57.6,46.9466
139.442,-59.4,48.6324
143.652,-61.2,50.2109
147.863,-63,51.7898
152.079,-64.8,53.3701
156.292,-66.6,54.9833
160.508,-68.4,56.599
164.718,-70.2,58.2117
168.929,-72,59.8253
173.146,-73.8,61.3477
177.358,-75.6,62.8687
181.575,-77.4,64.3916
185.786,-79.2,65.9583
190.002,-81,67.5268
194.212,-82.8,69.0928
198.425,-84.6,70.6598
202.64,-86.4,72.3871
206.853,-88.2,74.1123
211.068,-90,75.8394
215.283,-91.8,77.5952
219.499,-93.6,79.3523
223.71,-95.4,81.1062
227.921,-97.2,82.8607
232.137,-99,84.6578
236.372,-100.8,86.4635
240.588,-102.6,88.2608
244.798,-104.4,90.0552
249.008,-106.2,91.81
253.223,-108,93.5665
257.435,-109.8,95.3215
261.65,-111.6,97.0153
265.861,-113.4,98.7067
270.077,-115.2,100.4
274.284,-117,102.091
278.494,-118.8,103.617
282.709,-120.6,105.144
286.92,-122.4,106.67
291.134,-124.2,108.156
295.344,-126,109.64
299.559,-127.8,111.125
303.767,-129.6,112.608
307.977,-131.4,114.049
312.191,-133.2,115.492
316.405,-135,116.935
320.62,-136.8,118.378
324.829,-138.6,119.904
329.04,-140.4,121.431
333.254,-142.2,122.958
337.464,-144,124.513
341.678,-145.8,126.07
345.889,-147.6,127.625
350.104,-149.4,129.256
354.313,-151.2,130.884
358.523,-153,132.512
362.738,-154.8,134.143
366.948,-156.6,135.666
371.163,-158.4,137.19
375.374,-160.2,138.713
379.589,-162,140.238
383.797,-163.8,142.041
388.008,-165.6,143.845
392.223,-167.4,145.651
396.433,-169.2,147.437
400.648,-171,149.225
404.858,-172.8,151.011
409.068,-174.6,152.798
413.283,-176.4,154.69
417.496,-178.2,156.582
421.713,-180,158.475
425.923,-181.8,160.33
430.138,-183.6,162.186
434.347,-185.4,164.04
438.584,-187.2,165.905
442.799,-189,167.648
447.01,-190.8,169.389
451.225,-192.6,171.131
455.436,-194.4,172.871
459.65,-196.2,174.585
463.858,-198,176.296
468.069,-199.8,178.009
472.283,-201.6,179.817
476.493,-203.4,181.623
480.707,-205.2,183.432
484.916,-207,185.259
489.126,-208.8,187.088
493.341,-210.6,188.918
497.55,-212.4,190.746
501.765,-214.2,192.572
505.976,-216,194.397
510.191,-217.8,196.223
514.404,-219.6,198.049
518.615,-221.4,199.855
522.83,-223.2,201.662
527.041,-225,203.467
531.256,-226.8,205.257
535.466,-228.6,207.045
539.707,-230.4,208.845
543.917,-232.2,210.634
548.128,-234,212.43
552.343,-235.8,214.228
556.555,-237.6,216.025
560.771,-239.4,217.829
564.98,-241.2,219.63
569.265,-243,221.464
573.477,-244.8,223.266
577.689,-246.6,225.055
581.904,-248.4,226.845
586.115,-250.2,228.632
590.33,-252,230.422
594.538,-253.8,232.226
598.749,-255.6,234.031
602.964,-257.4,235.837
607.175,-259.2,237.66
611.389,-261,239.485
615.604,-262.8,241.31
619.819,-264.6,243.135
624.028,-266.4,244.986
628.239,-268.2,246.837
632.453,-270,248.691
636.664,-271.8,250.558
640.904,-273.6,252.437
645.116,-275.4,254.304
649.331,-277.2,256.173
653.54,-279,258.02
657.75,-280.8,259.869
661.967,-282.6,261.719
666.178,-284.4,263.533
670.394,-286.2,265.349
674.603,-288,267.162
678.814,-289.8,268.975
683.029,-291.6,270.775
687.24,-293.4,272.573
691.455,-295.2,274.372
695.666,-297,276.179
699.881,-298.8,277.989
704.09,-300.6,279.796
708.299,-302.4,281.603
712.514,-304.2,283.401
716.729,-306,285.199
720.944,-307.8,286.997
725.156,-309.6,288.794
729.372,-311.4,290.605
733.581,-313.2,292.413
737.793,-315,294.221
742.033,-316.8,296.049
746.245,-318.6,297.865
750.461,-320.4,299.682
754.671,-322.2,301.497
758.882,-324,303.32
763.098,-325.8,305.145
767.309,-327.6,306.968
771.525,-329.4,308.811
775.736,-331.2,310.651
779.951,-333,312.494
784.161,-334.8,314.334
788.427,-336.6,316.197
792.643,-338.4,318.039
796.854,-340.2,319.878
801.07,-342,321.719
805.281,-343.8,323.555
809.499,-345.6,325.393
813.709,-347.4,327.229
817.924,-349.2,329.062
822.14,-351,330.896
826.352,-352.8,332.727
830.568,-354.6,334.575
834.778,-356.4,336.418
838.989,-358.2,338.261
843.229,-360,340.115
847.442,-361.8,341.948
851.658,-363.6,343.779
855.87,-365.4,345.605
860.085,-367.2,347.427
864.294,-369,349.245
868.507,-370.8,351.052
872.722,-372.6,352.84
876.933,-374.4,354.598
881.15,-376.199,356.257
885.362,-377.999,357.596
889.579,-379.799,357.886
893.789,-381.599,356.809
898.001,-383.399,355.21
902.217,-385.199,353.458
906.43,-386.999,351.641
910.646,-388.799,349.796
914.861,-390.599,347.937
919.073,-392.399,346.07
923.288,-394.199,344.196
927.5,-395.999,342.32
931.716,-397.799,340.44
935.927,-399.599,338.559
940.144,-401.399,336.68
944.378,-403.199,334.792
948.59,-404.999,332.912
952.805,-406.799,331.091
957.016,-408.599,329.271
961.232,-410.399,327.448
965.443,-412.199,325.617
969.659,-413.999,323.784
973.868,-415.799,321.954
978.081,-417.599,320.122
982.296,-419.399,318.287
986.508,-421.199,316.453
990.723,-422.999,314.619
994.933,-424.799,312.786
999.144,-426.599,311.162
1003.36,-428.399,309.535
1007.57,-430.199,307.91
1011.81,-431.999,306.251
1016.16,-433.799,304.543
1020.47,-435.599,302.845
1024.69,-437.399,301.191
1028.9,-439.199,299.592
1033.12,-440.999,297.991
1037.33,-442.799,296.392
1041.55,-444.599,294.792
1045.8,-446.399,293.123
1050.02,-448.199,291.467
1054.23,-449.999,289.814
1058.44,-451.799,288.229
1062.66,-453.599,286.643
1066.87,-455.399,285.059
1071.09,-457.199,283.165
1075.31,-458.999,281.273
1079.52,-460.799,279.379
1083.73,-462.599,277.488
1087.95,-464.399,275.67
1092.17,-466.199,273.851
1096.38,-467.999,272.033
1100.6,-469.799,270.214
1104.81,-471.599,268.421
1109.02,-473.399,266.627
1113.24,-475.199,264.831
1117.45,-476.999,263.041
1121.67,-478.799,261.252
1125.88,-480.599,259.463
1130.1,-482.399,257.674
1134.31,-484.199,256.039
1138.52,-485.999,254.404
1142.74,-487.799,252.766
1146.98,-489.599,250.889
1151.2,-491.399,249.02
1155.41,-493.199,247.154
1159.63,-494.999,245.287
1163.84,-496.799,243.507
1168.05,-498.599,241.726
1172.27,-500.399,239.944
1176.48,-502.199,238.205
1180.7,-503.999,236.464
1184.91,-505.799,234.727
1189.12,-507.599,232.987
1193.34,-509.399,231.276
1197.55,-511.199,229.567
1201.77,-512.999,227.856
1205.98,-514.799,226.267
1210.2,-516.599,224.676
1214.41,-518.399,223.087
1218.63,-520.199,221.496
1222.84,-521.999,219.689
1227.06,-523.799,217.884
1231.27,-525.599,216.077
1235.49,-527.398,214.271
1239.71,-529.198,212.394
1243.92,-530.998,210.519
1248.13,-532.798,208.644
1252.35,-534.598,206.951
1256.56,-536.398,205.259
1260.77,-538.198,203.566
1264.98,-539.998,201.875
1269.24,-541.798,200.049
1273.46,-543.598,198.242
1277.67,-545.398,196.435
1281.89,-547.198,194.672
1286.1,-548.998,192.91
1290.32,-550.798,191.146
1294.53,-552.598,189.387
1298.74,-554.398,187.519
1302.95,-556.198,185.649
1307.17,-557.998,183.782
1311.38,-559.798,181.878
1315.6,-561.598,179.975
1319.82,-563.398,178.071
1324.03,-565.198,176.17
1328.24,-566.998,174.347
1332.46,-568.798,172.522
1336.67,-570.598,170.699
1340.88,-572.398,168.875
1345.12,-574.198,167.043
1349.34,-575.998,165.218
1353.55,-577.798,163.396
1357.76,-579.598,161.602
1361.98,-581.398,159.806
1366.19,-583.198,158.013
1370.4,-584.998,156.218
1374.61,-586.798,154.436
1378.83,-588.598,152.652
1383.04,-590.398,150.867
1387.26,-592.198,149.077
1391.47,-593.998,147.285
1395.68,-595.798,145.494
1399.9,-597.598,143.703
1404.11,-599.398,141.914
1408.32,-601.198,140.126
1412.54,-602.998,138.335
1416.75,-604.798,136.53
1420.97,-606.598,134.724
1425.18,-608.398,132.921
1429.4,-610.198,131.115
1433.61,-611.998,129.284
1437.82,-613.798,127.451
1442.04,-615.598,125.617
1446.27,-617.398,123.774
1450.49,-619.198,121.913
1454.7,-620.998,120.055
1458.92,-622.798,118.197
1463.13,-624.598,116.344
1467.35,-626.398,114.493
1471.56,-628.198,112.64
1475.77,-629.998,110.781
1479.99,-631.798,108.921
1484.2,-633.598,107.064
1488.41,-635.398,105.205
1492.69,-637.198,103.368
1496.9,-638.998,101.558
1501.12,-640.798,99.7463
1505.33,-642.598,97.9363
1509.55,-644.398,96.1411
1513.76,-646.198,94.3482
1517.98,-647.998,92.5535
1522.19,-649.798,90.7455
1526.41,-651.598,88.9394
1530.62,-653.398,87.1311
1534.84,-655.198,85.3262
1539.05,-656.998,83.527
1543.27,-658.798,81.7269
1547.5,-660.598,79.9186
1551.72,-662.398,78.1012
1555.94,-664.198,76.2854
1560.15,-665.998,74.4687
