4.29713,-1.8,0.687562
8.83509,-3.6,0.690969
13.0737,-5.4,0.694358
17.2956,-7.2,0.429783
21.5133,-9,1.29057
25.7222,-10.8,2.21566
29.9389,-12.6,3.25357
34.1573,-14.4,4.35615
38.3698,-16.2,5.48219
42.5867,-18,6.6223
46.7975,-19.8,9.07658
51.0096,-21.6,11.5643
55.2308,-23.4,14.0724
59.448,-25.2,15.9503
63.669,-27,17.8315
67.887,-28.8,19.712
72.1113,-30.6,21.596
76.3283,-32.4,23.2157
80.6195,-34.2,24.8358
84.8419,-36,26.4865
89.0588,-37.8,28.3838
93.2804,-39.6,30.2838
97.496,-41.4,32.1815
101.749,-43.2,34.0958
105.965,-45,35.9951
110.183,-46.8,37.895
114.406,-48.6,39.7985
118.622,-50.4,41.6982
122.846,-52.2,43.5419
127.108,-54,45.4023
131.331,-55.8,47.2453
135.548,-57.6,49.0887
139.764,-59.4,50.9334
143.99,-61.2,52.7819
148.208,-63,54.627
152.428,-64.8,56.4458
156.642,-66.6,58.2623
160.862,-68.4,60.0813
165.084,-70.2,61.8069
169.302,-72,63.5312
173.522,-73.8,65.2562
177.739,-75.6,66.9803
181.96,-77.4,68.7214
186.175,-79.2,70.4597
190.389,-81,72.1978
194.609,-82.8,73.9383
198.826,-84.6,75.7181
203.069,-86.4,77.5107
207.285,-88.2,79.2909
211.507,-90,81.0591
215.726,-91.8,82.8271
219.945,-93.6,84.5947
224.165,-95.4,86.3852
228.381,-97.2,88.1741
232.606,-99,89.9662
236.821,-100.8,91.7552
241.034,-102.6,93.5981
245.252,-104.4,95.4449
249.468,-106.2,97.2898
253.706,-108,99.1444
257.923,-109.8,101.038
262.141,-111.6,102.932
266.354,-113.4,104.824
270.568,-115.2,106.841
274.788,-117,108.862
279.001,-118.8,110.879
283.219,-120.6,112.898
287.433,-122.4,114.701
291.653,-124.2,116.506
295.87,-126,118.31
300.085,-127.8,120.047
304.33,-129.6,121.796
308.545,-131.4,123.533
312.765,-133.2,125.271
316.986,-135,126.965
321.229,-136.8,128.668
325.45,-138.6,130.361
329.665,-140.4,132.153
333.888,-142.2,133.948
338.132,-144,135.746
342.471,-145.8,137.593
346.73,-147.6,139.293
350.949,-149.4,140.975
355.173,-151.2,142.66
359.388,-153,144.55
363.61,-154.8,146.443
367.83,-156.6,148.335
372.051,-158.4,150.228
376.263,-160.2,152.127
380.48,-162,154.028
384.7,-163.8,155.93
388.916,-165.6,157.873
393.135,-167.4,159.821
397.352,-169.2,161.765
401.573,-171,163.712
405.84,-172.8,165.62
410.056,-174.6,167.505
414.282,-176.4,169.394
418.497,-178.2,171.278
422.716,-180,173.062
426.932,-181.8,174.844
431.146,-183.6,176.625
435.365,-185.4,178.385
439.581,-187.2,180.145
443.802,-189,181.906
448.016,-190.8,183.664
452.235,-192.6,185.379
456.449,-194.4,187.093
460.664,-196.2,188.807
464.883,-198,190.538
469.099,-199.8,192.268
473.32,-201.6,194
477.535,-203.4,195.729
481.752,-205.2,197.494
485.969,-207,199.26
490.184,-208.8,201.025
