0,1,0,0,1,0,0.279533
-0.000536178,1,-0.0005388,0.00086325,1,0.000120439,100.776
-0.00114248,0.999999,0.000515635,0.000576061,1,0.000565625,201.168
-0.000400943,1,0.000591509,0.00155577,0.999997,0.00204105,301.563
-0.00132253,0.999999,-0.000192738,0.00221519,0.999997,0.00105346,401.944
-0.00126017,0.999999,-0.000443315,0.00134678,0.999999,0.000817366,502.476
0.00310102,0.999996,0.00041157,0.00226988,0.999997,0.00139943,602.88
0.012531,0.999918,0.00280661,0.0120783,0.999923,0.00305852,703.247
0.0301112,0.999508,0.00884742,0.0299056,0.999533,0.00636854,803.604
0.0557316,0.998274,0.0185354,0.0573742,0.99827,0.0128862,903.976
0.0961389,0.994821,0.0330057,0.0981263,0.994893,0.0236558,1004.36
0.143749,0.988407,0.048866,0.14779,0.988438,0.0338867,1104.77
0.195548,0.978547,0.0648581,0.197281,0.979173,0.0479741,1205.21
0.23822,0.967929,0.0797812,0.241484,0.968568,0.0596773,1305.65
0.274217,0.957202,0.0925688,0.277787,0.958176,0.0688002,1406.12
0.304775,0.946851,0.102885,0.30752,0.948574,0.0750998,1506.56
0.328242,0.93823,0.109465,0.332644,0.939852,0.077632,1607.2
0.351087,0.929437,0.113516,0.351396,0.932881,0.0790819,1707.81
0.372473,0.920523,0.117902,0.374485,0.923678,0.0811241,1808.47
0.392949,0.911069,0.124678,0.393721,0.915138,0.0866464,1908.89
0.415677,0.900149,0.130174,0.417198,0.90428,0.0906968,2009.3
0.441609,0.886948,0.135301,0.445649,0.890228,0.0942968,2110.01
0.468832,0.87188,0.141503,0.474716,0.874481,0.0996432,2210.42
0.494661,0.856399,0.147961,0.506737,0.85556,0.105997,2310.81
0.518863,0.840637,0.155277,0.539126,0.835058,0.109647,2411.2
0.541871,0.82409,0.16508,0.565323,0.816338,0.118336,2511.65
0.56591,0.805759,0.174638,0.590537,0.796503,0.129808,2612.06
0.591916,0.784536,0.18477,0.61724,0.774329,0.139395,2712.54
0.618462,0.760932,0.196184,0.645167,0.749137,0.150181,2812.99
0.646655,0.734029,0.207461,0.675663,0.719761,0.159455,2913.43
0.671296,0.707022,0.222445,0.70143,0.690794,0.175504,3013.92
0.696074,0.677736,0.236973,0.725039,0.661368,0.19213,3114.36
0.723016,0.644671,0.248294,0.748687,0.63114,0.202811,3214.75
0.74559,0.614797,0.257142,0.769502,0.602247,0.212527,3315.14
0.766686,0.586112,0.262045,0.789875,0.573058,0.218412,3415.57
