0,1,0,0,1,0,0.532033
2.26368e-05,1,-0.000200706,4.52672e-05,1,-0.000131859,101.023
-0.000978658,0.999999,-8.09644e-05,7.57933e-05,1,-0.000700996,201.434
-0.00170399,0.999998,0.000221699,-0.000556852,0.999999,-0.00103031,301.855
-0.00188075,0.999998,0.000414433,-7.74755e-05,0.999999,-0.00121545,402.315
-0.00154759,0.999999,-0.000184741,-0.000226371,0.999999,-0.000875817,502.761
-0.00102475,0.999999,-0.000510073,-0.0006338,0.999999,-0.00064394,603.193
0.000839874,0.999999,-0.000102567,0.000697213,1,-0.000243545,703.615
0.00147526,0.999999,0.000747372,0.00256535,0.999996,0.000799805,804.039
0.00165918,0.999996,0.00216424,0.00375428,0.999988,0.00316533,904.447
0.00349567,0.999986,0.00408276,0.0055463,0.999964,0.00650881,1004.99
0.00631853,0.999964,0.00569836,0.00828638,0.999934,0.00797441,1105.63
0.0111444,0.999914,0.00688477,0.0104051,0.999905,0.00902477,1206.22
0.0201401,0.999762,0.00830931,0.0186996,0.99979,0.00831768,1306.84
0.0338635,0.999364,0.0111526,0.0310494,0.999481,0.00854609,1407.48
0.0503984,0.998621,0.014719,0.0466388,0.998873,0.00878779,1508.15
0.070053,0.997344,0.0199428,0.0655687,0.997813,0.00841732,1608.8
0.0968943,0.99493,0.0269405,0.0868565,0.996164,0.0105985,1709.45
0.122684,0.9918,0.035804,0.119937,0.992733,0.0098209,1810.13
0.148863,0.987836,0.0449301,0.145417,0.989292,0.0124162,1910.8
0.178357,0.982591,0.0519858,0.168433,0.985631,0.012656,2011.44
0.207728,0.976389,0.0592744,0.200194,0.9797,0.0104972,2112.13
0.23689,0.969159,0.0679262,0.228415,0.973494,0.0116434,2212.81
0.267463,0.960426,0.0777517,0.259667,0.965606,0.0133254,2313.46
0.299794,0.949922,0.0881542,0.290562,0.956773,0.0125814,2414.12
0.330376,0.93842,0.101091,0.323082,0.946191,0.0184178,2514.78
0.362676,0.924901,0.114123,0.358177,0.93336,0.0233982,2615.44
0.395556,0.909908,0.124906,0.393215,0.919068,0.0263686,2716.08
0.427513,0.894278,0.132281,0.425961,0.904445,0.0231305,2816.87
0.457923,0.878318,0.13734,0.457187,0.889161,0.0192535,2917.52
0.487329,0.861582,0.142077,0.486242,0.873649,0.0174428,3017.95
0.516726,0.843119,0.148807,0.517087,0.855776,0.0163084,3118.42
0.546371,0.822711,0.156916,0.548603,0.835905,0.0172293,3218.85
0.579545,0.798657,0.162092,0.579407,0.814866,0.016703,3319.3
0.614135,0.771922,0.164236,0.613443,0.789694,0.00840159,3419.73
0.645094,0.745077,0.16945,0.644545,0.764545,0.00557488,3520.16
0.673126,0.717884,0.177604,0.675026,0.73777,0.00577831,3620.57
0.697872,0.691148,0.187853,0.702558,0.711538,0.0111146,3721.01
0.720003,0.665253,0.197567,0.72748,0.685951,0.0155645,3821.48
0.74108,0.638933,0.206312,0.751386,0.659583,0.0191528,3921.91
0.76134,0.611779,0.214677,0.774472,0.632186,0.0230607,4022.33
0.782086,0.582022,0.222691,0.79817,0.601883,0.0256986,4122.78
0.801016,0.553003,0.22926,0.819804,0.572011,0.0268886,4223.29
0.819168,0.522752,0.235994,0.840046,0.541745,0.0288647,4323.75
0.835571,0.493175,0.242072,0.859781,0.509769,0.0301703,4424.19
0.850729,0.463664,0.247537,0.875239,0.482428,0.0348888,4524.67
0.864551,0.435219,0.251266,0.891266,0.452236,0.033571,4625.13
0.877086,0.406384,0.25607,0.904396,0.425091,0.036933,4725.65
0.889199,0.376797,0.259514,0.918132,0.394436,0.0381022,4826.11
0.901792,0.344675,0.260711,0.930573,0.364244,0.0368698,4926.6
