0,1,0,0,1,0,0.279739
-0.00224757,0.999997,0.000911813,-0.000232336,1,0.000493611,100.735
-0.00259414,0.999996,0.00134198,0.000204917,1,0.000944489,200.999
-0.00233184,0.999995,0.00223474,0.000486824,1,0.00081386,301.241
-0.00189017,0.999996,0.0020683,0.000382082,1,0.000681314,401.483
-0.00156486,0.999997,0.00198448,0.00115488,0.999999,0.000564039,501.711
-0.000721953,0.999998,0.00200534,0.00117258,0.999999,0.00108231,601.944
0.000384001,0.999998,0.00203707,0.00142745,0.999999,0.00133816,702.162
0.00385373,0.999989,0.00265713,0.00270965,0.999994,0.00244362,802.375
0.0112306,0.999933,0.0027808,0.00546513,0.999976,0.00435489,902.703
0.0230856,0.999726,0.00377214,0.0160371,0.99985,0.00656398,1003.09
0.043514,0.999015,0.00866487,0.0373739,0.999252,0.00989779,1103.46
0.0712796,0.997325,0.0161913,0.0697206,0.997468,0.0140611,1203.83
0.105921,0.994078,0.0242653,0.105915,0.9942,0.0186982,1304.2
0.148823,0.98837,0.0312241,0.143179,0.989416,0.0235587,1404.56
0.191647,0.980564,0.0420026,0.193062,0.980755,0.0290883,1504.92
0.240543,0.969195,0.0529044,0.246395,0.968427,0.0379302,1605.29
0.30098,0.951732,0.0601382,0.301766,0.95233,0.0447763,1705.7
0.353023,0.933362,0.0648776,0.359043,0.932411,0.0412099,1806.08
0.402544,0.912974,0.0666025,0.415256,0.908834,0.0397982,1906.45
0.456345,0.88726,0.0672098,0.46779,0.8828,0.0428696,2006.82
0.515813,0.853636,0.0724014,0.526751,0.848945,0.0427443,2112.83
0.563856,0.822204,0.0777582,0.580405,0.81291,0.0480372,2213.22
0.607754,0.789782,0.082942,0.632053,0.773009,0.0544627,2313.59
0.647786,0.756675,0.0884092,0.680437,0.730297,0.0606008,2414.02
0.683153,0.722837,0.103959,0.724414,0.686148,0.0665311,2514.39
0.718686,0.687184,0.106155,0.767745,0.636734,0.0716766,2614.8
0.752391,0.650251,0.105272,0.805506,0.588128,0.0725698,2715.23
0.784039,0.612367,0.101436,0.837699,0.541109,0.0739032,2815.64
0.810516,0.577997,0.0947845,0.866115,0.494715,0.0714267,2916.02
0.833973,0.544705,0.0882386,0.890101,0.450856,0.0667058,3016.47
0.854135,0.513489,0.0823523,0.91022,0.409716,0.0602669,3116.89
0.877441,0.471693,0.0871968,0.929774,0.364266,0.0532043,3217.6
0.894722,0.43885,0.0829654,0.948408,0.312916,0.051059,3318.04
0.912137,0.403174,0.0738775,0.963541,0.263033,0.0490353,3418.5
0.926154,0.368967,0.0781215,0.977447,0.205951,0.0467188,3518.95
0.941133,0.330844,0.0693595,0.98557,0.161972,0.0491754,3619.39
0.953201,0.297545,0.0536165,0.991338,0.122626,0.0470388,3719.83
0.963462,0.264561,0.0418268,0.995502,0.0856778,0.0404437,3820.28
0.971264,0.235358,0.03539,0.997737,0.0558694,0.0374316,3920.77
0.977073,0.209694,0.0368535,0.998789,0.0296483,0.0392751,4021.26
0.979446,0.19832,0.0368133,0.99923,0.0197186,0.0339448,4121.7
0.979115,0.20031,0.0347971,0.99926,0.0215841,0.0318611,4222.16
0.97658,0.210929,0.0424318,0.999013,0.0308575,0.0319544,4322.65
0.970791,0.23513,0.0477498,0.997895,0.055827,0.0329893,4423.14
0.959424,0.276936,0.0530439,0.995048,0.0937062,0.0331449,4523.57
0.940049,0.336174,0.0574118,0.988092,0.151104,0.02903,4624.08
0.913878,0.401536,0.0599762,0.975075,0.22038,0.0257018,4724.52
0.883186,0.463642,0.0708393,0.955642,0.292929,0.0306882,4824.96
0.84649,0.526233,0.0808343,0.930578,0.364545,0.0336368,4925.44
0.806054,0.586207,0.0814737,0.897749,0.439471,0.0301894,5025.91
0.757896,0.646969,0.0838095,0.859537,0.510437,0.0255223,5126.34
0.708983,0.700871,0.0782516,0.810122,0.586108,0.0134411,5226.8
0.652774,0.754354,0.0695484,0.753215,0.657774,0.000731148,5327.22
0.586206,0.807117,0.0701811,0.688642,0.725076,-0.00607365,5427.65
0.522297,0.850071,0.0677165,0.618175,0.785964,-0.010948,5528.09
