0,1,0,0,1,0,0.218385
-0.0072529,0.999969,0.00317601,-0.0069205,0.999975,0.00131133,100.686
-0.00974177,0.999949,0.00282939,-0.0117038,0.999931,0.000891692,201.051
-0.00974431,0.999952,0.0012739,-0.0202376,0.999793,0.00242345,301.403
-0.00487521,0.999987,0.00135239,-0.0299256,0.99953,0.00665443,401.755
-0.00548187,0.999985,0.000813335,-0.0278887,0.99957,0.00906619,502.105
-0.00876106,0.99996,0.00187382,-0.0326139,0.999419,0.00991378,602.46
-0.0120847,0.999913,0.00529651,-0.0417636,0.999076,0.0102257,702.816
-0.0157072,0.99985,0.00737733,-0.0501843,0.998668,0.0120351,803.169
-0.0192828,0.999768,0.00962825,-0.0540013,0.99847,0.0119802,903.517
-0.018547,0.999774,0.0104821,-0.055849,0.998392,0.00977354,1003.87
-0.0121581,0.999893,0.00815025,-0.0493267,0.998718,0.0114614,1104.22
0.00674081,0.999977,-0.00133144,-0.0349094,0.99927,0.0155589,1204.57
0.0390253,0.998873,-0.0270188,0.00589101,0.999601,0.0276644,1304.94
0.0701085,0.996446,-0.0467055,0.0438732,0.998218,0.0404571,1405.3
0.0906636,0.994085,-0.0598059,0.0726278,0.996304,0.0458825,1505.64
0.0958699,0.99361,-0.059566,0.0792083,0.995726,0.0475055,1605.97
0.0957061,0.993959,-0.0537275,0.0716734,0.996227,0.0489463,1706.3
0.110754,0.9918,-0.0637759,0.0823339,0.995374,0.0495307,1806.66
0.141454,0.986221,-0.085794,0.113228,0.991612,0.0623349,1907.03
0.197494,0.97358,-0.114623,0.152446,0.984963,0.081306,2007.37
0.269094,0.946109,-0.180189,0.238599,0.960689,0.141946,2107.72
0.3428,0.90752,-0.242688,0.334191,0.921363,0.198517,2208.08
0.413453,0.860924,-0.296425,0.408519,0.880067,0.242066,2308.43
0.478476,0.807806,-0.344256,0.478649,0.831296,0.282567,2408.83
0.533442,0.757363,-0.37662,0.539917,0.782425,0.310327,2509.18
0.580122,0.708565,-0.401742,0.587069,0.73623,0.336627,2609.58
0.618253,0.662797,-0.422451,0.627103,0.689863,0.361708,2709.99
0.648987,0.618771,-0.442651,0.666057,0.639321,0.384239,2810.66
0.675822,0.5703,-0.46693,0.696084,0.589151,0.41033,2911.02
