0,1,0,0,1,0,0.236614
-0.00124037,0.999999,-0.000260938,0.000143114,1,0.000500887,100.736
-0.00112822,0.999999,-0.00107488,0.000232299,1,0.000619115,201.135
-0.00154468,0.999998,-0.00135243,0.000289427,0.999999,0.00128086,301.575
-0.00115457,0.999998,-0.00145125,-0.000124451,1,3.86545e-06,402.037
-0.000553295,0.999998,-0.00203812,7.89728e-05,1,-0.00065196,502.492
0.00137457,0.999991,-0.00403892,-0.00113929,0.999998,-0.00188527,602.901
0.00618537,0.999897,-0.0129753,-0.00584278,0.999983,0.000250073,703.281
0.0168553,0.999192,-0.0364879,-0.00964723,0.999652,0.024576,803.666
0.037098,0.99639,-0.076353,-0.0166187,0.99785,0.0633994,904.074
0.0696015,0.988797,-0.132043,-0.0322079,0.99358,0.108449,1004.54
0.112174,0.972994,-0.20174,-0.0497005,0.984403,0.168762,1104.95
0.160458,0.947351,-0.277089,-0.0616251,0.963781,0.25948,1205.37
0.211171,0.911056,-0.354095,-0.0813534,0.936125,0.342128,1305.78
0.288841,0.856422,-0.427917,-0.115647,0.90573,0.407773,1406.2
0.346776,0.797867,-0.493107,-0.163031,0.878801,0.448476,1506.6
0.397288,0.732558,-0.552739,-0.191033,0.830432,0.523345,1607.01
0.42547,0.678509,-0.598832,-0.208881,0.760177,0.615224,1707.42
0.452043,0.607196,-0.653429,-0.224864,0.686048,0.691936,1807.83
0.476725,0.534865,-0.697605,-0.236041,0.595826,0.767644,1908.23
0.501173,0.472347,-0.725061,-0.242666,0.502521,0.829811,2008.64
0.541724,0.40438,-0.736894,-0.234294,0.399365,0.886349,2114.58
0.574315,0.338289,-0.745468,-0.223089,0.314194,0.922775,2215.21
0.598085,0.27107,-0.754198,-0.213756,0.229494,0.949548,2315.82
0.614323,0.202367,-0.762663,-0.220265,0.157933,0.96257,2416.43
0.626695,0.126082,-0.768997,-0.23565,0.0810511,0.968452,2517.01
0.630401,0.0579417,-0.774104,-0.248061,0.00762225,0.968715,2617.62
0.634769,-0.0244877,-0.772314,-0.259843,-0.0613894,0.963698,2718.2
0.635628,-0.080268,-0.767811,-0.260923,-0.121709,0.957657,2818.81
0.63043,-0.133745,-0.764637,-0.279207,-0.169841,0.945091,2919.41
0.620951,-0.17404,-0.764284,-0.287213,-0.209124,0.93476,3019.99
0.60843,-0.199446,-0.768137,-0.301017,-0.226971,0.926214,3120.59
0.599192,-0.203823,-0.774226,-0.309941,-0.228093,0.92299,3221.18
0.601035,-0.201474,-0.773411,-0.30495,-0.220737,0.926434,3321.79
0.601287,-0.185422,-0.777222,-0.295517,-0.205496,0.932974,3422.37
0.596508,-0.162025,-0.786083,-0.295264,-0.181359,0.938045,3522.97
0.589275,-0.130695,-0.797292,-0.297179,-0.14468,0.943797,3623.58
