0,1,0,0,1,0,0.272032
0.000293461,1,-5.44889e-05,0.000139431,1,-7.36742e-05,100.794
0.000310484,1,-0.000159434,0.00149824,0.999999,0.000146281,201.229
0.000543251,1,0.00022823,0.000622696,0.999999,0.00113358,301.676
0.00140421,0.999999,0.000260285,0.000870722,0.999999,0.00141597,402.122
0.00456555,0.999989,0.000538206,0.00271702,0.999996,0.000878748,502.572
0.0104272,0.999943,0.00224724,0.00603872,0.999981,0.00175508,603.011
0.0203339,0.999782,0.00483978,0.0166892,0.99986,0.00126774,703.403
0.0361218,0.999315,0.00802769,0.0325298,0.999471,0.00109136,803.837
0.0595255,0.998131,0.0138282,0.0546274,0.998505,0.002072,904.285
0.0920735,0.995488,0.0229251,0.0916117,0.995792,0.00253782,1004.73
0.131041,0.990824,0.033116,0.131234,0.991341,0.00460653,1105.17
0.175612,0.983491,0.0436712,0.178044,0.984008,0.00533603,1205.6
0.222219,0.973476,0.054444,0.22775,0.973706,0.00509269,1306.05
0.270058,0.960592,0.0658135,0.271913,0.962283,0.00865404,1406.48
0.320431,0.944155,0.0767848,0.324043,0.945999,0.00901963,1507.09
0.371721,0.924346,0.0860669,0.368907,0.929401,0.0110319,1607.52
0.420887,0.902438,0.0919744,0.414522,0.91003,0.00416214,1707.97
0.468155,0.878025,0.0995129,0.463539,0.886072,0.00281231,1808.41
0.5125,0.851818,0.1084,0.509949,0.860188,0.00530893,1908.9
0.556273,0.822851,0.116088,0.552164,0.833714,0.00592278,2009.35
0.597331,0.792489,0.123116,0.594548,0.804038,0.00586503,2109.82
0.6356,0.760766,0.131329,0.635076,0.772396,0.00908155,2210.26
0.670537,0.728579,0.139833,0.672248,0.740189,0.0142343,2310.69
0.702029,0.696498,0.148478,0.705756,0.708236,0.0175998,2411.12
0.73144,0.662963,0.159609,0.735859,0.676704,0.0241471,2511.56
0.759499,0.6277,0.170743,0.767342,0.640458,0.0316215,2612
0.785052,0.59243,0.180887,0.794916,0.605453,0.0391826,2712.43
0.808727,0.557734,0.186795,0.819888,0.570936,0.042606,2812.87
0.83088,0.523333,0.189107,0.842364,0.537112,0.0439723,2913.31
0.854524,0.484095,0.188255,0.863941,0.50176,0.0429296,3013.75
0.876942,0.442057,0.188567,0.886385,0.461132,0.0409595,3114.19
0.896039,0.401826,0.188813,0.906744,0.420067,0.0368485,3214.62
0.912145,0.363787,0.188811,0.921944,0.385576,0.0367198,3315.07
0.927037,0.325687,0.185821,0.934171,0.355127,0.0347633,3415.5
0.939119,0.288984,0.185857,0.947401,0.318293,0.0334743,3515.94
0.950582,0.248369,0.186295,0.958573,0.282535,0.036202,3616.39
0.959916,0.207539,0.18838,0.96989,0.240822,0.0362918,3716.84
0.966222,0.170274,0.193446,0.978172,0.203316,0.0429126,3817.27
0.970614,0.136464,0.198203,0.984234,0.170093,0.0484774,3917.65
0.973711,0.107,0.201087,0.988475,0.142359,0.0514733,4018.1
0.975801,0.0804874,0.203307,0.991333,0.118808,0.0560682,4118.58
0.977051,0.055404,0.205673,0.993539,0.0960111,0.0605136,4219.04
0.978253,0.0266883,0.205691,0.995331,0.0715615,0.0647644,4319.48
0.979063,0.00313558,0.203533,0.996928,0.0482129,0.0617172,4419.88
0.979665,-0.0140452,0.200144,0.997777,0.0301833,0.0594118,4520.26
0.979998,-0.0208713,0.197907,0.998138,0.0218023,0.0569586,4620.69
0.98001,-0.0215088,0.197781,0.998127,0.0218861,0.0571115,4721.15
0.979461,-0.0185357,0.200777,0.997801,0.0261546,0.0608882,4821.6
0.978813,-0.0104742,0.204484,0.997384,0.0332917,0.0641621,4922.03
0.978092,0.00470628,0.20812,0.996686,0.0468522,0.0664822,5022.46
0.97675,0.0336078,0.21173,0.995286,0.0698092,0.0673161,5122.92
0.973991,0.0808,0.211687,0.991,0.119434,0.0604358,5223.35
0.967899,0.133505,0.212948,0.983787,0.169181,0.0594928,5323.79
